FltyId,Longitude,Latitude,Area,Occ,NumStories,FoundationType,FirstFloorHt,FOUND_TYPE,Cost,ContentCost,GooglePlus
246,-101.2853439,48.2501429,772,RES1,1,7,1.295,SLAB ON GRADE,26000,13000,85WW6PF4+GV
247,-101.285605,48.2434425,1009,RES1,1,4,1.44,BASEMENT,77200,38600,85WW6MQV+V9
248,-101.2856655,48.2441375,792,RES1,1,5,1.56,CRAWL SPACE,127000,63500,85WW6PR8+XV
249,-101.284802,48.245427,6406,RES1,1,4,1.205,BASEMENT,157000,78500,85WW6PPM+7W
250,-101.292847,48.24547,1250,RES1,1,4,1.64,BASEMENT,160000,80000,85WW7M29+M8
251,-101.3468628,48.24677262,3062,RES1,1,7,2.5,SLAB ON GRADE,137000,68500,85WW6P9F+F4
252,-101.3440831,48.24649746,2210,RES1,1,7,1.265,SLAB ON GRADE,158500,79250,85WW6MM6+FP
253,-101.3340096,48.26356427,1571,AGR1,1,7,1.435,SLAB ON GRADE,85000,42500,85WW6P85+58
254,-101.309131,48.2623905,2704,RES1,1,7,1.08,SLAB ON GRADE,160800,80400,85WW6MQR+X3
255,-101.3064095,48.262811,2415,RES1,2,7,1.155,SLAB ON GRADE,181500,90750,85WW6M9P+2Q
256,-101.3045472,48.26324162,1776,RES1,1,7,1.08,SLAB ON GRADE,133700,66850,85WW6MM9+WH
257,-101.3042949,48.26324794,800,RES1,2,7,1.47,SLAB ON GRADE,127000,63500,85WW6PJG+JR
258,-101.3026728,48.26426825,1322,RES1,1,7,1.515,SLAB ON GRADE,77500,38750,85WW6PH3+F6
259,-101.300152,48.264434,1538,RES1,1,7,2.375,SLAB ON GRADE,90000,45000,85WW6MHX+HP
260,-101.2995215,48.264788,1048,RES1,1,7,1.065,SLAB ON GRADE,54500,27250,85WW6PC5+R8
261,-101.3093938,48.25464897,1277,RES1,1,7,4.86,SLAB ON GRADE,84000,42000,85WW6MJX+MG
262,-101.3130942,48.25621242,1048,RES1,1,7,1.625,SLAB ON GRADE,75500,37750,85WW6P95+44
263,-101.3052385,48.256271,1928,RES1,1,7,1.28,SLAB ON GRADE,68500,34250,85WW6PG7+JH
264,-101.307824,48.25770362,3719,RES3E,1,7,1.235,SLAB ON GRADE,421000,210500,85WW7M5R+3V
265,-101.2995495,48.257134,1997,RES3E,1,7,1.065,SLAB ON GRADE,114000,57000,85WW7P42+V5
266,-101.2986357,48.25897935,1433,COM4,1,7,4.345,SLAB ON GRADE,85500,42750,85WW6MXR+5F
267,-101.3039955,48.259179,1340,RES1,1,7,0.985,SLAB ON GRADE,69000,34500,85WW6PH6+H8
268,-101.3043477,48.26105512,1985,RES1,2,7,1.61,SLAB ON GRADE,133400,66700,85WW6MJF+6H
269,-101.3304885,48.2498325,2294,RES1,1,7,7.81,SLAB ON GRADE,87000,43500,85WW6PH9+C5
270,-101.324546,48.248941,1321,RES1,1,7,1.17,SLAB ON GRADE,111500,55750,85WW7M5R+7H
271,-101.324827,48.2504235,1934,RES1,1,7,1.425,SLAB ON GRADE,103500,51750,85WW6MCV+3J
272,-101.3312812,48.24586805,2173,RES1,1,7,4.22,SLAB ON GRADE,87000,43500,85WW6PX5+HV
273,-101.3256505,48.2421235,1586,RES1,1,7,1.31,SLAB ON GRADE,92500,46250,85WW6MFW+GW
274,-101.3181055,48.24290572,1054,RES1,2,7,1.58,SLAB ON GRADE,88400,44200,85WW6MRG+96
275,-101.3180425,48.2435585,1140,RES1,1,4,1.105,BASEMENT,157000,78500,85WW6MHJ+5P
276,-101.3201491,48.24373896,1503,RES1,1,4,1.36,BASEMENT,48700,24350,85WW6MRM+8C
277,-101.3234666,48.24524587,2121,RES1,1,7,1.075,SLAB ON GRADE,66000,33000,85WW6P95+GH
278,-101.3108365,48.2474865,2285,RES3E,1,7,1.25,SLAB ON GRADE,115000,57500,85WW6MWQ+XM
279,-101.3052455,48.248352,1569,RES1,1,7,1.2,SLAB ON GRADE,70500,35250,85WW6PF4+2G
280,-101.3120139,48.25274847,5957,RES3E,1,7,1.485,SLAB ON GRADE,300500,150250,85WW7M3Q+45
281,-101.3052728,48.25309498,2555,RES1,1,7,1.16,SLAB ON GRADE,141000,70500,85WW6M7M+5X
282,-101.3127022,48.25352831,1244,RES1,1,7,1.295,SLAB ON GRADE,113800,56900,85WW6JGX+FF
283,-101.3109017,48.24257608,23093,RES1,1,4,1.075,BASEMENT,157000,78500,85WW6P8X+Q7
284,-101.3080195,48.2449455,1333,RES1,1,4,1.405,BASEMENT,127000,63500,85WW6MQF+G2
285,-101.305932,48.246333,1250,RES1,1,4,1.515,BASEMENT,129500,64750,85WW7M29+M6
286,-101.2866165,48.24792695,1067,RES1,1,7,1.22,SLAB ON GRADE,84200,42100,85WW6MRG+66
287,-101.2894584,48.24825577,844,RES1,1,7,1.11,SLAB ON GRADE,83000,41500,85WW6MRH+9W
288,-101.2889992,48.24865401,3378,RES1,1,7,1.045,SLAB ON GRADE,223800,111900,85WW6MJ9+RC
289,-101.2821308,48.24821,1513,RES1,1,7,1.155,SLAB ON GRADE,99000,49500,85WW6MFX+WG
290,-101.2912022,48.24302109,1556,RES1,1,4,2.045,BASEMENT,110000,55000,85WW6MRX+MH
291,-101.2910917,48.24582714,9639,RES1,1,4,2.25,BASEMENT,157000,78500,85WW6PQ6+58
292,-101.2810014,48.24326228,28591,RES1,1,4,1.39,BASEMENT,157000,78500,85WW6PQJ+3H
293,-101.2815275,48.2433015,25315,RES1,1,4,1.265,BASEMENT,157000,78500,85WW6PPP+27
294,-101.278757,48.243715,15701,RES1,1,4,1.125,BASEMENT,157000,78500,85WW6PPP+43
295,-101.3192712,48.26309225,1211,RES1,1,7,1.36,SLAB ON GRADE,71500,35750,85WW6PR6+P3
296,-101.3216753,48.25401104,1750,RES3A,1,7,1.125,SLAB ON GRADE,72000,36000,85WW7M5R+68
297,-101.3119353,48.25480439,857,RES1,1,7,4.345,SLAB ON GRADE,35000,17500,85WW6PGC+Q7
298,-101.30846,48.25761506,1935,RES1,1,7,1.11,SLAB ON GRADE,101000,50500,85WW6PH9+RV
299,-101.300164,48.2566825,1285,RES3E,1,7,1.015,SLAB ON GRADE,126000,63000,85WW7M4X+MW
300,-101.2947487,48.25969494,1929,IND4,1,7,1.14,SLAB ON GRADE,99500,49750,85WW6MP8+Q8
301,-101.3314453,48.24690398,1007,RES1,2,7,1.41,SLAB ON GRADE,111900,55950,85WW6MQV+W9
302,-101.3296937,48.24773859,3430,RES1,1,7,2,SLAB ON GRADE,233500,116750,85WW6PGR+9J
303,-101.3293468,48.25025908,1816,RES1,1,7,2.765,SLAB ON GRADE,114000,57000,85WW6MVG+WJ
304,-101.328368,48.250499,1691,RES1,1,7,1.235,SLAB ON GRADE,78500,39250,85WW7M5V+PW
305,-101.329902,48.242311,829,RES1,1,7,1.17,SLAB ON GRADE,127000,63500,85WW6MRG+82
306,-101.3201825,48.243599,2619,RES1,1,4,2.015,BASEMENT,157000,78500,85WW6PMX+RW
307,-101.3243635,48.24394456,2826,RES1,1,7,1.125,SLAB ON GRADE,215100,107550,85WW6MJC+WV
308,-101.3201187,48.24420212,960,RES1,1,5,1.535,CRAWL SPACE,127000,63500,85WW6PR4+JG
309,-101.3198725,48.244234,637,RES1,1,5,1.36,CRAWL SPACE,134800,67400,85WW6PQ7+9X
310,-101.3220525,48.2444955,894,RES1,1,5,1.485,CRAWL SPACE,127000,63500,85WW6PHC+WW
311,-101.316975,48.2449715,2665,RES1,1,4,2.265,BASEMENT,157000,78500,85WW6PMX+QW
312,-101.32483,48.246444,2831,RES1,1,7,1.31,SLAB ON GRADE,226400,113200,85WW6MJF+4G
313,-101.3143839,48.24748483,3026,RES1,1,7,2.14,SLAB ON GRADE,219000,109500,85WW7M3Q+MC
314,-101.3102325,48.24786065,2747,RES1,1,5,2.655,CRAWL SPACE,169000,84500,85WW6MCQ+VM
315,-101.3093252,48.24829096,1835,RES1,1,7,1.05,SLAB ON GRADE,107100,53550,85WW6MMV+V3
316,-101.3136095,48.24987245,1922,RES3E,1,7,1.155,SLAB ON GRADE,120000,60000,85WW6MXP+XH
317,-101.3095679,48.25197074,2146,RES1,2,7,1.295,SLAB ON GRADE,123000,61500,85WW6M8Q+42
318,-101.3118545,48.252498,2104,RES3E,1,7,1.5,SLAB ON GRADE,110000,55000,85WW7M3Q+27
319,-101.3157699,48.25308017,1073,RES1,1,7,1.075,SLAB ON GRADE,75000,37500,85WW6PH8+36
320,-101.3056124,48.25351654,2201,RES1,1,7,1.265,SLAB ON GRADE,97700,48850,85WW6PHP+PC
321,-101.3134274,48.25379768,1784,RES1,1,7,1.855,SLAB ON GRADE,96500,48250,85WW6PC2+4X
322,-101.296181,48.24914048,1632,COM4,1,7,2.67,SLAB ON GRADE,105000,52500,85WW7M2R+XM
323,-101.314767,48.242479,4088,RES1,1,4,1.27,BASEMENT,157000,78500,85WW6PMX+7W
324,-101.3051504,48.24330818,3835,RES1,1,4,2.645,BASEMENT,157000,78500,85WW6QM2+R2
325,-101.315255,48.243676,39502,RES1,1,4,11.595,BASEMENT,157000,78500,85WW6MGM+WX
326,-101.303954,48.24357132,1802,RES3A,2,7,1.095,SLAB ON GRADE,68000,34000,85WW7M4P+RQ
327,-101.3017867,48.24458767,6742,RES1,1,4,1.11,BASEMENT,157000,78500,85WW6PQ6+3Q
328,-101.2855805,48.248417,914,RES1,1,7,1.815,SLAB ON GRADE,71000,35500,85WW6MCW+74
329,-101.2902043,48.24620823,9914,RES1,1,4,1.205,BASEMENT,157000,78500,85WW6PMX+6M
330,-101.2752855,48.2432835,2704,RES1,1,4,2.285,BASEMENT,157000,78500,85WW6PPQ+PV
331,-101.282791,48.2440855,367,RES1,1,4,1.125,BASEMENT,157000,78500,85WW6PPR+JF
332,-101.3078188,48.26537288,2355,RES1,1,7,1.825,SLAB ON GRADE,105000,52500,85WW6MFW+3M
333,-101.3052335,48.254733,1915,RES1,1,7,1.2,SLAB ON GRADE,152800,76400,85WW6PGW+9P
334,-101.3136359,48.25467668,2334,RES1,1,7,1.425,SLAB ON GRADE,127000,63500,85WW6MF7+3H
335,-101.307839,48.2580785,4005,RES3E,1,7,1.205,SLAB ON GRADE,421000,210500,85WW7M5R+6V
336,-101.3052215,48.2600435,2058,RES1,1,7,2.045,SLAB ON GRADE,111000,55500,85WW6PC5+3H
337,-101.3033815,48.254548,1978,RES1,1,7,1.705,SLAB ON GRADE,146700,73350,85WW6PFW+F5
338,-101.298048,48.2549305,2306,RES1,1,7,1.86,SLAB ON GRADE,144900,72450,85WW6PGV+RW
339,-101.3033889,48.25627243,2622,RES1,1,7,1.75,SLAB ON GRADE,106000,53000,85WW7M2F+9P
340,-101.3308314,48.24808544,2874,RES1,2,7,2,SLAB ON GRADE,125500,62750,85WW6PC5+83
341,-101.3301707,48.24940155,1323,RES1,1,7,1.485,SLAB ON GRADE,102500,51250,85WW6PF4+RG
342,-101.3274658,48.25034251,2779,RES1,1,7,2.765,SLAB ON GRADE,197500,98750,85WW7M2M+R4
343,-101.3323615,48.2504015,2272,RES1,1,7,1.17,SLAB ON GRADE,100000,50000,85WW6PFV+FF
344,-101.3299263,48.25105674,2081,RES1,1,7,1.14,SLAB ON GRADE,90500,45250,85WW7M39+CP
345,-101.316516,48.248174,1250,RES1,1,7,1.14,SLAB ON GRADE,85500,42750,85WW6MPG+QF
346,-101.3274175,48.2435345,961,RES1,1,4,0.95,BASEMENT,157000,78500,85WW6PPR+JH
347,-101.3353668,48.24407425,807,RES1,1,5,1.435,CRAWL SPACE,36800,18400,85WW6PPJ+68
348,-101.3215225,48.2434405,1654,RES1,1,5,2.045,CRAWL SPACE,57000,28500,85WW6PH2+8X
349,-101.3253235,48.24390428,933,RES1,1,7,1.235,SLAB ON GRADE,55000,27500,85WW6MWJ+HQ
350,-101.3259869,48.24476421,2911,RES1,1,7,1.31,SLAB ON GRADE,222300,111150,85WW6MJG+C3
351,-101.319316,48.245747,718,RES1,1,7,2.05,SLAB ON GRADE,26500,13250,85WW6PHC+HG
352,-101.3119259,48.25093013,2123,RES3E,1,7,1.53,SLAB ON GRADE,121000,60500,85WW7M2Q+96
353,-101.3063187,48.25288506,1323,RES1,2,7,1.5,SLAB ON GRADE,127000,63500,85WW6MP8+8R
354,-101.3102348,48.25369502,2457,RES1,2,7,1.55,SLAB ON GRADE,85000,42500,85WW6MHX+2G
355,-101.3108525,48.2433115,22300,RES1,1,4,1.785,BASEMENT,157000,78500,85WW6PPV+9Q
356,-101.3073805,48.245336,1836,RES1,1,4,2.045,BASEMENT,157000,78500,85WW6PPR+J8
357,-101.3093445,48.24585362,1250,RES1,1,4,1.36,BASEMENT,124000,62000,85WW7M29+P4
358,-101.308787,48.245849,1250,RES1,1,4,1.545,BASEMENT,112000,56000,85WW7M28+PX
359,-101.2979569,48.24449996,1186,RES1,1,4,1.52,BASEMENT,127000,63500,85WW6MRM+FF
360,-101.2984754,48.24473005,422,RES1,1,4,1.14,BASEMENT,157000,78500,85WW6PPR+P4
361,-101.2937415,48.247014,1877,RES1,1,4,1.485,BASEMENT,100500,50250,85WW6PR2+Q8
362,-101.2867023,48.25039125,1783,RES1,1,7,1.175,SLAB ON GRADE,85500,42750,85WW7M6X+X8
363,-101.2826956,48.24891628,1382,RES1,1,7,1.015,SLAB ON GRADE,107300,53650,85WW6MMQ+JF
364,-101.3296235,48.2539765,1403,RES1,1,7,1.295,SLAB ON GRADE,109500,54750,85WW6MJG+73
365,-101.3212774,48.25609232,1285,RES3A,1,7,1.14,SLAB ON GRADE,62500,31250,85WW7M5R+78
366,-101.3211529,48.25605036,2748,RES3A,1,7,4.06,SLAB ON GRADE,114000,57000,85WW7M3H+8J
367,-101.3020353,48.26389134,974,RES1,1,7,1.39,SLAB ON GRADE,127000,63500,85WW6MRG+MR
368,-101.3010925,48.26541181,875,RES1,1,7,1.23,SLAB ON GRADE,78500,39250,85WW6PH6+PF
369,-101.3089458,48.25624189,1289,RES1,1,7,1.435,SLAB ON GRADE,97500,48750,85WW6PH2+29
370,-101.3137784,48.25623278,430,RES1,1,7,1.235,SLAB ON GRADE,88000,44000,85WW6MVW+2H
371,-101.3082772,48.25627945,1987,RES1,1,7,0.985,SLAB ON GRADE,101000,50500,85WW7M7X+J5
372,-101.3058945,48.2570325,2956,RES1,1,7,1.125,SLAB ON GRADE,249800,124900,85WW6PFW+V8
373,-101.3064595,48.2580045,1386,RES1,1,7,2.3,SLAB ON GRADE,53000,26500,85WW6PJ2+8X
374,-101.3094245,48.259003,2790,RES3E,1,7,1.09,SLAB ON GRADE,1135000,567500,85WW7M5R+J6
375,-101.3040237,48.2545322,629,RES1,2,7,1.515,SLAB ON GRADE,27200,13600,85WW6MJQ+G5
376,-101.3040866,48.25447082,1679,RES1,1,7,3.78,SLAB ON GRADE,111500,55750,85WW6M7P+64
377,-101.300301,48.255141,4695,RES1,1,7,4.985,SLAB ON GRADE,423000,211500,85WW7M2V+H4
378,-101.300274,48.258567,2110,COM4,1,7,4.435,SLAB ON GRADE,129000,64500,85WW6MXG+28
379,-101.2979393,48.2592285,2284,COM4,1,7,1.19,SLAB ON GRADE,92000,46000,85WW6MWJ+46
380,-101.2934325,48.26400756,1235,IND4,1,7,3.22,SLAB ON GRADE,127000,63500,85WW6MFH+WR
381,-101.3308379,48.2485432,1579,RES1,1,7,3.3,SLAB ON GRADE,90000,45000,85WW6PF5+XJ
382,-101.3253221,48.24751214,1334,RES1,1,7,1.015,SLAB ON GRADE,79500,39750,85WW6PG9+76
383,-101.324431,48.2501785,990,RES1,1,7,1.06,SLAB ON GRADE,72000,36000,85WW6MGX+4G
384,-101.3159694,48.25161723,1410,RES1,1,7,1.3,SLAB ON GRADE,80000,40000,85WW7M4W+X5
385,-101.3176121,48.25286881,2347,RES1,1,5,3.69,CRAWL SPACE,133000,66500,85WW7M2P+M2
386,-101.3305026,48.24584393,876,RES1,1,7,1.315,SLAB ON GRADE,42500,21250,85WW6PGC+V7
387,-101.3207235,48.24223039,1329,RES1,1,4,1.265,BASEMENT,157000,78500,85WW6PPW+62
388,-101.3259058,48.24246439,2011,RES1,1,4,1.36,BASEMENT,157000,78500,85WW6PPW+67
389,-101.3266377,48.24480079,1505,RES1,2,7,1.28,SLAB ON GRADE,99500,49750,85WW6PH6+4P
390,-101.305228,48.248064,2244,RES1,1,7,1.61,SLAB ON GRADE,132000,66000,85WW6PC9+7R
391,-101.309577,48.252501,1680,RES1,2,7,1.75,SLAB ON GRADE,127000,63500,85WW6MQ9+WP
392,-101.3089056,48.25263751,1168,RES1,2,7,1.405,SLAB ON GRADE,104900,52450,85WW6MPG+VM
393,-101.307049,48.25359545,1276,RES1,1,7,1.44,SLAB ON GRADE,97300,48650,85WW6PHG+V9
394,-101.3063218,48.25389391,731,RES1,2,7,1.83,SLAB ON GRADE,127000,63500,85WW6PJ9+G6
395,-101.296434,48.2478445,2241,COM4,1,7,3.045,SLAB ON GRADE,99500,49750,85WW7M3C+MV
396,-101.314668,48.244615,1250,RES1,1,4,1.595,BASEMENT,132500,66250,85WW7M28+JW
397,-101.3143309,48.2449741,4108,RES1,1,4,1.31,BASEMENT,157000,78500,85WW6PPJ+M9
398,-101.3145154,48.2449797,3791,RES1,1,4,1.25,BASEMENT,157000,78500,85WW6PPJ+G5
399,-101.3002835,48.2444435,6544,RES1,1,4,1.67,BASEMENT,10450,5225,85WW6PVM+5H
400,-101.286031,48.2470546,2263,RES1,1,7,1.375,SLAB ON GRADE,127000,63500,85WW6MP7+FJ
401,-101.283782,48.24796896,992,RES1,2,7,4.8,SLAB ON GRADE,127000,63500,85WW6PJ9+64
402,-101.2883654,48.24900709,3226,RES1,1,7,2.47,SLAB ON GRADE,166500,83250,85WW6M9H+VR
403,-101.284142,48.2435635,925,RES1,1,4,1.36,BASEMENT,127000,63500,85WW6PV5+W7
404,-101.2862915,48.246387,1451,RES1,1,4,1.53,BASEMENT,127000,63500,85WW6MP9+89
405,-101.28203,48.2446565,658,RES1,1,4,1.265,BASEMENT,157000,78500,85WW6PPJ+XH
406,-101.3173825,48.25529208,1104,RES1,1,7,3.125,SLAB ON GRADE,127000,63500,85WW6PJ8+JV
407,-101.314961,48.25595796,1350,RES1,1,7,1.17,SLAB ON GRADE,92500,46250,85WW6M9X+9M
408,-101.3076124,48.25603678,1216,RES1,1,7,1.69,SLAB ON GRADE,69500,34750,85WW6PF2+C4
409,-101.3052375,48.257618,3761,RES1,1,7,2.2,SLAB ON GRADE,238500,119250,85WW6P9F+PJ
410,-101.3100075,48.259001,2933,RES3E,1,7,0.97,SLAB ON GRADE,1135000,567500,85WW7M5Q+JX
411,-101.3046055,48.254735,2716,RES1,1,7,1.11,SLAB ON GRADE,175200,87600,85WW6MJF+76
412,-101.3001935,48.258827,2466,COM4,1,7,1.61,SLAB ON GRADE,101500,50750,85WW6MXP+4R
413,-101.3045735,48.259026,2737,RES1,1,7,1.25,SLAB ON GRADE,93000,46500,85WW7M3W+45
414,-101.299044,48.2597835,2359,COM4,1,7,2.045,SLAB ON GRADE,125500,62750,85WW7M2P+MG
415,-101.2944966,48.26071251,2446,COM2,1,7,1.41,SLAB ON GRADE,145500,72750,85WW7M7R+48
416,-101.3306546,48.25025361,1310,RES1,1,7,1.47,SLAB ON GRADE,49500,24750,85WW6PRF+VW
417,-101.326454,48.24846591,1501,RES1,1,7,2.545,SLAB ON GRADE,104000,52000,85WW6MJW+MM
418,-101.3339458,48.24325235,1279,RES1,1,7,1.22,SLAB ON GRADE,57500,28750,85WW6PG7+J6
419,-101.3294713,48.24403452,2221,RES1,1,7,1.205,SLAB ON GRADE,96500,48250,85WW6P92+P9
420,-101.3207055,48.242919,1535,RES1,1,4,1.47,BASEMENT,127000,63500,85WW6MP9+G7
421,-101.3167775,48.2449795,1648,RES1,1,4,1.515,BASEMENT,108200,54100,85WW6MMH+Q2
422,-101.320691,48.245294,2834,RES1,1,7,1.065,SLAB ON GRADE,153000,76500,85WW6P99+GR
423,-101.3093905,48.2467195,2757,RES1,1,7,1.095,SLAB ON GRADE,123500,61750,85WW6M7Q+XX
424,-101.305094,48.2474515,3520,RES1,1,7,2.435,SLAB ON GRADE,180500,90250,85WW6P9F+HJ
425,-101.3144005,48.24778513,3470,RES1,1,7,3.545,SLAB ON GRADE,283000,141500,85WW6PCG+3R
426,-101.315882,48.248101,1505,RES1,1,5,1.515,CRAWL SPACE,111000,55500,85WW6P95+9J
427,-101.3137246,48.25084634,349,RES3E,1,7,1.78,SLAB ON GRADE,162500,81250,85WW7M2P+8G
428,-101.3135921,48.25084594,1912,RES3E,1,7,2.515,SLAB ON GRADE,129500,64750,85WW7M2P+8H
429,-101.295733,48.2466765,1408,COM4,1,7,2.095,SLAB ON GRADE,85000,42500,85WW6MWJ+GF
430,-101.3045301,48.25251564,1226,RES1,2,7,2.985,SLAB ON GRADE,8166,4083,85WW7MCX+2X
431,-101.3033785,48.2534115,3166,RES1,1,7,1.28,SLAB ON GRADE,231100,115550,85WW6MHJ+Q2
432,-101.3147571,48.2426441,6763,RES1,1,4,1.47,BASEMENT,157000,78500,85WW6PPH+GR
433,-101.3069555,48.243375,2949,RES1,1,7,3.47,SLAB ON GRADE,138500,69250,85WW7M2M+RM
434,-101.3059485,48.2443625,12030,RES1,1,4,1.485,BASEMENT,392000,196000,85WW7P53+F5
435,-101.2982954,48.24326361,2084,RES1,1,4,1.67,BASEMENT,132100,66050,85WW6MJF+4W
436,-101.304603,48.2448875,7763,RES1,1,4,2.14,BASEMENT,521000,260500,85WW6PW3+GP
437,-101.2865215,48.24744188,1298,RES1,2,7,3.28,SLAB ON GRADE,90000,45000,85WW6PH5+98
438,-101.2911446,48.24777674,2598,RES1,1,5,1.58,CRAWL SPACE,160200,80100,85WW6PGQ+78
439,-101.279298,48.243837,2090,RES1,2,7,1.825,SLAB ON GRADE,118000,59000,85WW6M7V+QW
440,-101.2803947,48.24643195,454,RES1,2,7,1.36,SLAB ON GRADE,127000,63500,85WW6MJ2+5H
441,-101.3494766,48.24361556,1354,RES1,1,7,0.94,SLAB ON GRADE,79000,39500,85WW6MHX+FG
442,-101.3482366,48.24557498,1806,RES1,1,7,1.39,SLAB ON GRADE,90500,45250,85WW6MHX+PP
443,-101.3194671,48.25644138,1647,RES1,1,7,1.405,SLAB ON GRADE,87000,43500,85WW6PJ5+27
444,-101.298721,48.262774,2453,RES1,1,7,1.155,SLAB ON GRADE,148000,74000,85WW6P87+R6
445,-101.2987169,48.26306123,2010,RES1,1,7,1.815,SLAB ON GRADE,93000,46500,85WW6M8X+WH
446,-101.2986552,48.265126,4308,RES3E,1,7,1.2,SLAB ON GRADE,730000,365000,85WW7P82+3G
447,-101.308032,48.255581,1609,RES1,2,7,1.75,SLAB ON GRADE,125400,62700,85WW6PGV+R7
448,-101.3058237,48.26093721,3136,RES1,1,7,4.595,SLAB ON GRADE,195500,97750,85WW7M2M+HP
449,-101.3033975,48.25590183,2255,RES1,1,7,1.11,SLAB ON GRADE,124000,62000,85WW6P87+W5
450,-101.3001642,48.25812579,1945,RES3E,1,7,1.02,SLAB ON GRADE,135000,67500,85WW7M5X+7W
451,-101.3045485,48.2581965,1244,RES1,1,7,2,SLAB ON GRADE,54500,27250,85WW6PH9+HC
452,-101.3045655,48.2593805,2455,RES1,1,7,1.5,SLAB ON GRADE,126500,63250,85WW6M9R+HW
453,-101.3033566,48.26118973,1349,RES1,1,7,1.265,SLAB ON GRADE,94000,47000,85WW6M9W+V4
454,-101.3311654,48.24673159,1081,RES1,2,7,1.595,SLAB ON GRADE,52400,26200,85WW6MRG+8J
455,-101.3172221,48.24823376,6380,RES3E,1,7,1.17,SLAB ON GRADE,168000,84000,85WW6MXM+74
456,-101.3215616,48.24893551,1061,RES1,2,7,1.64,SLAB ON GRADE,109500,54750,85WW6MQH+28
457,-101.3163983,48.2533205,1144,RES1,1,7,1.09,SLAB ON GRADE,74000,37000,85WW6MCX+X2
458,-101.329918,48.2440415,3085,RES1,1,7,4.485,SLAB ON GRADE,192500,96250,85WW7M3M+VP
459,-101.3299675,48.244449,2856,RES1,1,7,1.34,SLAB ON GRADE,126500,63250,85WW6PC4+CG
460,-101.3295857,48.24519447,2964,RES1,1,7,1.06,SLAB ON GRADE,188000,94000,85WW6PC9+XP
461,-101.3228715,48.242636,596,RES1,1,4,1.11,BASEMENT,521000,260500,85WW6PV3+WM
462,-101.307917,48.246759,598,RES1,1,4,1.125,BASEMENT,521000,260500,85WW6PV3+XP
463,-101.3102695,48.247499,1788,RES1,1,5,1.455,CRAWL SPACE,121800,60900,85WW6PMM+VG
464,-101.308971,48.2523715,1323,RES1,1,7,1.125,SLAB ON GRADE,123600,61800,85WW6MQF+9G
465,-101.296762,48.248267,2047,COM8,1,7,1.155,SLAB ON GRADE,104000,52000,85WW7M8R+2V
466,-101.3103119,48.24264324,1250,RES1,1,4,2.685,BASEMENT,114500,57250,85WW7M28+8V
467,-101.306357,48.243155,6198,RES1,1,4,1.05,BASEMENT,521000,260500,85WW6PV3+7Q
468,-101.297093,48.244635,2228,RES1,1,4,1.11,BASEMENT,251000,125500,85WW6PX4+F3
469,-101.2932865,48.246992,2700,RES1,1,7,0.955,SLAB ON GRADE,212100,106050,85WW6MJC+4H
470,-101.2827401,48.24851927,1111,RES1,1,7,1.42,SLAB ON GRADE,89000,44500,85WW6PF6+W2
471,-101.282586,48.2493305,665,RES1,1,5,1.405,CRAWL SPACE,55900,27950,85WW6MRH+FW
472,-101.2824715,48.24994109,2191,RES1,1,7,1.72,SLAB ON GRADE,107000,53500,85WW6PG9+HJ
473,-101.283474,48.243121,1250,RES1,1,4,1.735,BASEMENT,134500,67250,85WW7M28+6R
474,-101.2929945,48.2434855,1134,RES1,1,4,1.56,BASEMENT,119700,59850,85WW6MPF+R2
475,-101.2883265,48.24484299,2643,RES1,1,4,1.075,BASEMENT,521000,260500,85WW6PV6+6Q
476,-101.289674,48.2458135,3704,RES1,1,4,1.08,BASEMENT,521000,260500,85WW6PV2+R7
477,-101.3218312,48.25666391,699,RES3A,1,7,2.375,SLAB ON GRADE,65000,32500,85WW7M4R+VJ
478,-101.3216358,48.25670292,699,RES3A,1,7,2.19,SLAB ON GRADE,52500,26250,85WW7M4R+VJ
479,-101.3098823,48.26196104,864,RES1,1,7,1.33,SLAB ON GRADE,36500,18250,85WW6PMJ+XP
480,-101.305102,48.26277429,3298,RES1,1,7,1.095,SLAB ON GRADE,144900,72450,85WW6PGR+HJ
481,-101.306443,48.26321421,1283,RES1,1,7,3.66,SLAB ON GRADE,71000,35500,85WW6PJJ+JQ
482,-101.3020246,48.26589649,3054,RES3A,1,7,4.64,SLAB ON GRADE,145000,72500,85WW7M3H+G2
483,-101.3018684,48.26589699,2147,RES3A,1,7,4.655,SLAB ON GRADE,144500,72250,85WW7M3H+H2
484,-101.3015506,48.26589659,832,RES3A,1,7,1.075,SLAB ON GRADE,78500,39250,85WW7M2J+HR
485,-101.3016964,48.26589483,2444,RES3A,1,7,1.685,SLAB ON GRADE,83500,41750,85WW7M2J+HP
486,-101.3027984,48.26590034,1794,RES3A,1,7,3.575,SLAB ON GRADE,97500,48750,85WW7M3H+68
487,-101.3029538,48.26589936,2918,RES3A,1,7,3.955,SLAB ON GRADE,100000,50000,85WW7M3H+4F
488,-101.3026269,48.26589815,2046,RES3A,1,7,1.045,SLAB ON GRADE,60000,30000,85WW6PV2+JH
489,-101.3024778,48.2659014,2913,RES3A,1,7,4.55,SLAB ON GRADE,135500,67750,85WW7M3H+96
490,-101.298756,48.2666335,8738,RES3E,1,7,1.25,SLAB ON GRADE,1569000,784500,85WW7P82+MF
491,-101.3129035,48.25420501,1619,RES1,1,7,1.875,SLAB ON GRADE,89000,44500,85WW6PF2+R6
